0	0	0	0	0	317
0	0	317	0	0	450
0	0	767	0	0	0
0	0	767	0	0	480
0	0	1247	0	0	0
0	0	1247	0	0	170
0	0	1417	0	0	0
0	-100	1417	0	200	0
-100	0	1417	200	0	0
500	500	0	0	0	317
500	500	317	0	0	450
500	500	767	0	0	0
500	500	767	0	0	480
500	500	1247	0	0	0
500	500	1247	0	0	170
500	500	1417	0	0	0
500	400	1417	0	200	0
400	500	1417	200	0	0

