      0.0181588194	     -0.0742350039	      0.0000000000	      0.3654168857	      0.2866858303	      0.2680343688	     -0.2912067848	
      0.0188081854	     -0.0768896743	      0.0000000000	      0.3784843251	      0.2969378188	      0.2776193743	     -0.3016204443	
      0.0194684029	     -0.0795887074	      0.0000000000	      0.3917701362	      0.3073611297	      0.2873645561	     -0.3122081278	
      0.0201391855	     -0.0823309311	      0.0000000000	      0.4052685505	      0.3179512372	      0.2972656831	     -0.3229652383	
      0.0208202241	     -0.0851150828	      0.0000000000	      0.4189733529	      0.3287032654	      0.3073181963	     -0.3338868230	
      0.0215111876	     -0.0879398079	      0.0000000000	      0.4328778751	      0.3396119827	      0.3175172045	     -0.3449675676	
      0.0222117216	     -0.0908036584	      0.0000000000	      0.4469749894	      0.3506717970	      0.3278574796	     -0.3562017921	
      0.0229214488	     -0.0937050919	      0.0000000000	      0.4612571032	      0.3618767517	      0.3383334524	     -0.3675834457	
      0.0236399687	     -0.0966424704	      0.0000000000	      0.4757161544	      0.3732205217	      0.3489392093	     -0.3791061038	
      0.0243668571	     -0.0996140600	      0.0000000000	      0.4903436072	      0.3846964103	      0.3596684893	     -0.3907629639	
      0.0251016660	     -0.1026180297	      0.0000000000	      0.5051304488	      0.3962973465	      0.3705146815	     -0.4025468436	
      0.0258439238	     -0.1056524512	      0.0000000000	      0.5200671873	      0.4080158834	      0.3814708234	     -0.4144501785	
      0.0265931349	     -0.1087152983	      0.0000000000	      0.5351438495	      0.4198441967	      0.3925295998	     -0.4264650210	
      0.0273487798	     -0.1118044474	      0.0000000000	      0.5503499810	      0.4317740845	      0.4036833424	     -0.4385830397	
      0.0281103150	     -0.1149176768	      0.0000000000	      0.5656746461	      0.4437969672	      0.4149240297	     -0.4507955198	
      0.0288771733	     -0.1180526674	      0.0000000000	      0.5811064296	      0.4559038890	      0.4262432886	     -0.4630933644	
      0.0296487637	     -0.1212070032	      0.0000000000	      0.5966334388	      0.4680855196	      0.4376323958	     -0.4754670958	
      0.0304244716	     -0.1243781721	      0.0000000000	      0.6122433075	      0.4803321572	      0.4490822808	     -0.4879068595	
      0.0312036594	     -0.1275635667	      0.0000000000	      0.6279232009	      0.4926337323	      0.4605835291	     -0.5004024269	
      0.0319856660	     -0.1307604853	      0.0000000000	      0.6436598211	      0.5049798121	      0.4721263867	     -0.5129432009	
      0.0327698082	     -0.1339661341	      0.0000000000	      0.6594394149	      0.5173596065	      0.4837007654	     -0.5255182212	
      0.0335553802	     -0.1371776283	      0.0000000000	      0.6752477818	      0.5297619749	      0.4952962495	     -0.5381161714	
      0.0343416547	     -0.1403919941	      0.0000000000	      0.6910702847	      0.5421754335	      0.5069021022	     -0.5507253867	
      0.0351278831	     -0.1436061716	      0.0000000000	      0.7068918604	      0.5545881646	      0.5185072749	     -0.5633338631	
      0.0359132964	     -0.1468170168	      0.0000000000	      0.7226970327	      0.5669880266	      0.5301004156	     -0.5759292674	
      0.0366971056	     -0.1500213044	      0.0000000000	      0.7384699265	      0.5793625646	      0.5416698800	     -0.5884989484	
      0.0374785029	     -0.1532157318	      0.0000000000	      0.7541942831	      0.5916990231	      0.5532037422	     -0.6010299494	
      0.0382566620	     -0.1563969213	      0.0000000000	      0.7698534779	      0.6039843592	      0.5646898079	     -0.6135090217	
      0.0390307396	     -0.1595614251	      0.0000000000	      0.7854305380	      0.6162052570	      0.5761156278	     -0.6259226397	
      0.0397998760	     -0.1627057286	      0.0000000000	      0.8009081635	      0.6283481439	      0.5874685119	     -0.6382570164	
      0.0405631961	     -0.1658262550	      0.0000000000	      0.8162687478	      0.6403992068	      0.5987355460	     -0.6504981212	
      0.0413198111	     -0.1689193701	      0.0000000000	      0.8314944020	      0.6523444110	      0.6099036085	     -0.6626316978	
      0.0420688192	     -0.1719813873	      0.0000000000	      0.8465669786	      0.6641695189	      0.6209593881	     -0.6746432844	
      0.0428093070	     -0.1750085727	      0.0000000000	      0.8614680982	      0.6758601113	      0.6318894035	     -0.6865182341	
      0.0435403510	     -0.1779971511	      0.0000000000	      0.8761791772	      0.6874016084	      0.6426800236	     -0.6982417373	
      0.0442610191	     -0.1809433116	      0.0000000000	      0.8906814569	      0.6987792930	      0.6533174887	     -0.7097988448	
      0.0449703718	     -0.1838432140	      0.0000000000	      0.9049560341	      0.7099783349	      0.6637879334	     -0.7211744925	
      0.0456674643	     -0.1866929952	      0.0000000000	      0.9189838933	      0.7209838156	      0.6740774097	     -0.7323535264	
      0.0463513477	     -0.1894887763	      0.0000000000	      0.9327459403	      0.7317807547	      0.6841719120	     -0.7433207303	
      0.0470210709	     -0.1922266693	      0.0000000000	      0.9462230371	      0.7423541377	      0.6940574024	     -0.7540608525	
      0.0476756825	     -0.1949027847	      0.0000000000	      0.9593960377	      0.7526889436	      0.7037198374	     -0.7645586354	
      0.0483142326	     -0.1975132390	      0.0000000000	      0.9722458260	      0.7627701752	      0.7131451952	     -0.7747988452	
      0.0489357746	     -0.2000541626	      0.0000000000	      0.9847533543	      0.7725828885	      0.7223195043	     -0.7847663022	
      0.0495393674	     -0.2025217080	      0.0000000000	      0.9968996828	      0.7821122245	      0.7312288723	     -0.7944459131	
      0.0501240771	     -0.2049120576	      0.0000000000	      1.0086660205	      0.7913434407	      0.7398595158	     -0.8038227029	
      0.0506889794	     -0.2072214328	      0.0000000000	      1.0200337667	      0.8002619442	      0.7481977914	     -0.8128818487	
      0.0512331616	     -0.2094461022	      0.0000000000	      1.0309845540	      0.8088533248	      0.7562302263	     -0.8216087130	
      0.0517557247	     -0.2115823904	      0.0000000000	      1.0415002910	      0.8171033891	      0.7639435506	     -0.8299888785	
      0.0522557855	     -0.2136266872	      0.0000000000	      1.0515632066	      0.8249981947	      0.7713247290	     -0.8380081830	
      0.0527324791	     -0.2155754564	      0.0000000000	      1.0611558939	      0.8325240854	      0.7783609936	     -0.8456527548	
      0.0531849607	     -0.2174252450	      0.0000000000	      1.0702613557	      0.8396677260	      0.7850398768	     -0.8529090485	
      0.0536124084	     -0.2191726922	      0.0000000000	      1.0788630489	      0.8464161376	      0.7913492443	     -0.8597638807	
      0.0540140248	     -0.2208145389	      0.0000000000	      1.0869449301	      0.8527567335	      0.7972773281	     -0.8662044661	
      0.0543890398	     -0.2223476363	      0.0000000000	      1.0944915004	      0.8586773542	      0.8028127598	     -0.8722184533	
      0.0547367124	     -0.2237689556	      0.0000000000	      1.1014878507	      0.8641663028	      0.8079446034	     -0.8777939610	
      0.0550563334	     -0.2250755969	      0.0000000000	      1.1079197058	      0.8692123798	      0.8126623882	     -0.8829196132	
      0.0553472270	     -0.2262647980	      0.0000000000	      1.1137734694	      0.8738049181	      0.8169561411	     -0.8875845745	
      0.0556087535	     -0.2273339434	      0.0000000000	      1.1190362666	      0.8779338170	      0.8208164185	     -0.8917785850	
      0.0558403110	     -0.2282805728	      0.0000000000	      1.1236959873	      0.8815895756	      0.8242343374	     -0.8954919938	
      0.0560413378	     -0.2291023899	      0.0000000000	      1.1277413276	      0.8847633253	      0.8272016066	     -0.8987157928	
      0.0562113144	     -0.2297972704	      0.0000000000	      1.1311618305	      0.8874468623	      0.8297105556	     -0.9014416483	
      0.0563497649	     -0.2303632697	      0.0000000000	      1.1339479247	      0.8896326773	      0.8317541640	     -0.9036619331	
      0.0564562599	     -0.2307986312	      0.0000000000	      1.1360909628	      0.8913139862	      0.8333260887	     -0.9053697557	
      0.0565304171	     -0.2311017930	      0.0000000000	      1.1375832567	      0.8924847572	      0.8344206907	     -0.9065589895	
      0.0565719039	     -0.2312713952	      0.0000000000	      1.1384181123	      0.8931397387	      0.8350330598	     -0.9072242998	
      0.0565804387	     -0.2313062863	      0.0000000000	      1.1385898614	      0.8932744835	      0.8351590382	     -0.9073611695	
      0.0565557923	     -0.2312055292	      0.0000000000	      1.1380938915	      0.8928853730	      0.8347952428	     -0.9069659228	
      0.0564977892	     -0.2309684071	      0.0000000000	      1.1369266733	      0.8919696383	      0.8339390848	     -0.9060357473	
      0.0564063092	     -0.2305944280	      0.0000000000	      1.1350857861	      0.8905253803	      0.8325887886	     -0.9045687137	
      0.0562812881	     -0.2300833299	      0.0000000000	      1.1325699396	      0.8885515866	      0.8307434078	     -0.9025637938	
      0.0561227191	     -0.2294350844	      0.0000000000	      1.1293789939	      0.8860481475	      0.8284028397	     -0.9000208762	
      0.0559306531	     -0.2286499000	      0.0000000000	      1.1255139757	      0.8830158685	      0.8255678373	     -0.8969407790	
      0.0557051997	     -0.2277282250	      0.0000000000	      1.1209770918	      0.8794564809	      0.8222400195	     -0.8933252609	
      0.0554465279	     -0.2266707496	      0.0000000000	      1.1157717393	      0.8753726499	      0.8184218780	     -0.8891770290	
      0.0551548659	     -0.2254784071	      0.0000000000	      1.1099025124	      0.8707679799	      0.8141167828	     -0.8844997447	
      0.0548305016	     -0.2241523748	      0.0000000000	      1.1033752061	      0.8656470172	      0.8093289842	     -0.8792980258	
      0.0544737827	     -0.2226940736	      0.0000000000	      1.0961968154	      0.8600152499	      0.8040636134	     -0.8735774471	
      0.0540851163	     -0.2211051679	      0.0000000000	      1.0883755324	      0.8538791048	      0.7983266791	     -0.8673445368	
      0.0536649686	     -0.2193875634	      0.0000000000	      1.0799207380	      0.8472459418	      0.7921250623	     -0.8606067707	
      0.0532138642	     -0.2175434052	      0.0000000000	      1.0708429914	      0.8401240451	      0.7854665083	     -0.8533725637	
      0.0527323857	     -0.2155750746	      0.0000000000	      1.0611540148	      0.8325226112	      0.7783596152	     -0.8456512573	
      0.0522211724	     -0.2134851857	      0.0000000000	      1.0508666750	      0.8244517347	      0.7708138210	     -0.8374531054	
      0.0516809196	     -0.2112765801	      0.0000000000	      1.0399949605	      0.8159223902	      0.7628393862	     -0.8287892556	
      0.0511123768	     -0.2089523224	      0.0000000000	      1.0285539558	      0.8069464122	      0.7544473753	     -0.8196717289	
      0.0505163466	     -0.2065156933	      0.0000000000	      1.0165598109	      0.7975364710	      0.7456496345	     -0.8101133956	
      0.0498936828	     -0.2039701836	      0.0000000000	      1.0040297080	      0.7877060470	      0.7364587669	     -0.8001279486	
      0.0492452886	     -0.2013194859	      0.0000000000	      0.9909818242	      0.7774694007	      0.7268881054	     -0.7897298733	
      0.0485721149	     -0.1985674867	      0.0000000000	      0.9774352906	      0.7668415414	      0.7169516829	     -0.7789344156	
      0.0478751574	     -0.1957182574	      0.0000000000	      0.9634101482	      0.7558381922	      0.7066641993	     -0.7677575467	
      0.0471554550	     -0.1927760445	      0.0000000000	      0.9489273004	      0.7444757527	      0.6960409876	     -0.7562159248	
      0.0464140867	     -0.1897452596	      0.0000000000	      0.9340084625	      0.7327712596	      0.6850979758	     -0.7443268551	
      0.0456521694	     -0.1866304681	      0.0000000000	      0.9186761079	      0.7207423442	      0.6738516482	     -0.7321082471	
      0.0448708546	     -0.1834363781	      0.0000000000	      0.9029534117	      0.7084071884	      0.6623190039	     -0.7195785694	
      0.0440713261	     -0.1801678283	      0.0000000000	      0.8868641918	      0.6957844784	      0.6505175134	     -0.7067568029	
      0.0432547962	     -0.1768297753	      0.0000000000	      0.8704328472	      0.6828933564	      0.6384650735	     -0.6936623915	
      0.0424225031	     -0.1734272810	      0.0000000000	      0.8536842944	      0.6697533704	      0.6261799604	     -0.6803151917	
      0.0415757075	     -0.1699654990	      0.0000000000	      0.8366439021	      0.6563844233	      0.6136807821	     -0.6667354200	
      0.0407156891	     -0.1664496611	      0.0000000000	      0.8193374232	      0.6428067194	      0.6009864286	     -0.6529435996	
      0.0398437435	     -0.1628850633	      0.0000000000	      0.8017909267	      0.6290407110	      0.5881160213	     -0.6389605051	
      0.0389611782	     -0.1592770514	      0.0000000000	      0.7840307271	      0.6151070430	      0.5750888623	     -0.6248071071	
      0.0380693097	     -0.1556310068	      0.0000000000	      0.7660833142	      0.6010264978	      0.5619243817	     -0.6105045157	
      0.0371694593	     -0.1519523319	      0.0000000000	      0.7479752809	      0.5868199388	      0.5486420857	     -0.5960739233	
      0.0362629503	     -0.1482464356	      0.0000000000	      0.7297332520	      0.5725082542	      0.5352615034	     -0.5815365475	
      0.0353511036	     -0.1445187185	      0.0000000000	      0.7113838120	      0.5581123008	      0.5218021347	     -0.5669135740	
      0.0344352349	     -0.1407745587	      0.0000000000	      0.6929534336	      0.5436528477	      0.5082833975	     -0.5522260993	
      0.0335166504	     -0.1370192970	      0.0000000000	      0.6744684067	      0.5291505204	      0.4947245755	     -0.5374950744	
      0.0325966442	     -0.1332582229	      0.0000000000	      0.6559547685	      0.5146257462	      0.4811447670	     -0.5227412487	
      0.0316764940	     -0.1294965604	      0.0000000000	      0.6374382344	      0.5000987000	      0.4675628343	     -0.5079851151	
      0.0307574585	     -0.1257394546	      0.0000000000	      0.6189441303	      0.4855892512	      0.4539973542	     -0.4932468564	
      0.0298407735	     -0.1219919581	      0.0000000000	      0.6004973272	      0.4711169122	      0.4404665695	     -0.4785462927	
      0.0289276493	     -0.1182590181	      0.0000000000	      0.5821221776	      0.4567007886	      0.4269883428	     -0.4639028308	
      0.0280192671	     -0.1145454640	      0.0000000000	      0.5638424537	      0.4423595305	      0.4135801111	     -0.4493354152	
      0.0271167764	     -0.1108559954	      0.0000000000	      0.5456812887	      0.4281112874	      0.4002588428	     -0.4348624813	
      0.0262212924	     -0.1071951706	      0.0000000000	      0.5276611213	      0.4139736630	      0.3870409965	     -0.4205019106	
      0.0253338930	     -0.1035673960	      0.0000000000	      0.5098036417	      0.3999636745	      0.3739424823	     -0.4062709885	
      0.0244556163	     -0.0999769162	      0.0000000000	      0.4921297429	      0.3860977133	      0.3609786251	     -0.3921863651	
      0.0235874586	     -0.0964278041	      0.0000000000	      0.4746594738	      0.3723915087	      0.3481641309	     -0.3782640175	
      0.0227303723	     -0.0929239525	      0.0000000000	      0.4574119966	      0.3588600943	      0.3355130554	     -0.3645192165	
      0.0218852635	     -0.0894690664	      0.0000000000	      0.4404055484	      0.3455177778	      0.3230387752	     -0.3509664955	
      0.0210529908	     -0.0860666553	      0.0000000000	      0.4236574056	      0.3323781135	      0.3107539628	     -0.3376196224	
      0.0202343634	     -0.0827200278	      0.0000000000	      0.4071838536	      0.3194538778	      0.2986705635	     -0.3244915751	
      0.0194301401	     -0.0794322854	      0.0000000000	      0.3910001595	      0.3067570487	      0.2867997760	     -0.3115945206	
      0.0186410278	     -0.0762063183	      0.0000000000	      0.3751205503	      0.2942987876	      0.2751520355	     -0.2989397963	
      0.0178676809	     -0.0730448016	      0.0000000000	      0.3595581940	      0.2820894256	      0.2637370010	     -0.2865378961	
      0.0171107005	     -0.0699501925	      0.0000000000	      0.3443251859	      0.2701384520	      0.2525635445	     -0.2743984590	
      0.0163706337	     -0.0669247284	      0.0000000000	      0.3294325391	      0.2584545069	      0.2416397439	     -0.2625302614	
      0.0156479739	     -0.0639704254	      0.0000000000	      0.3148901787	      0.2470453772	      0.2309728795	     -0.2509412129	
      0.0149431602	     -0.0610890789	      0.0000000000	      0.3007069413	      0.2359179954	      0.2205694327	     -0.2396383554	
      0.0142565776	     -0.0582822632	      0.0000000000	      0.2868905771	      0.2250784420	      0.2104350886	     -0.2286278653	
      0.0135885578	     -0.0555513337	      0.0000000000	      0.2734477578	      0.2145319512	      0.2005747409	     -0.2179150594	
      0.0129393791	     -0.0528974289	      0.0000000000	      0.2603840873	      0.2042829196	      0.1909924998	     -0.2075044034	
      0.0123092679	     -0.0503214733	      0.0000000000	      0.2477041166	      0.1943349175	      0.1816917038	     -0.1973995242	
      0.0116983987	     -0.0478241813	      0.0000000000	      0.2354113625	      0.1846907041	      0.1726749322	     -0.1876032243	
      0.0111068961	     -0.0454060618	      0.0000000000	      0.2235083294	      0.1753522442	      0.1639440221	     -0.1781174995	
      0.0105348356	     -0.0430674230	      0.0000000000	      0.2119965350	      0.1663207286	      0.1555000868	     -0.1689435595	
      0.0099822448	     -0.0408083787	      0.0000000000	      0.2008765390	      0.1575965962	      0.1473435368	     -0.1600818499	
      0.0094491056	     -0.0386288542	      0.0000000000	      0.1901479740	      0.1491795589	      0.1394741025	     -0.1515320783	
      0.0089353553	     -0.0365285935	      0.0000000000	      0.1798095802	      0.1410686283	      0.1318908601	     -0.1432932406	
      0.0084408888	     -0.0345071670	      0.0000000000	      0.1698592420	      0.1332621445	      0.1245922575	     -0.1353636508	
      0.0079655604	     -0.0325639787	      0.0000000000	      0.1602940263	      0.1257578066	      0.1175761434	     -0.1277409716	
      0.0075091858	     -0.0306982751	      0.0000000000	      0.1511102241	      0.1185527045	      0.1108397973	     -0.1204222471	
      0.0070715441	     -0.0289091536	      0.0000000000	      0.1423033923	      0.1116433525	      0.1043799600	     -0.1134039366	
      0.0066523802	     -0.0271955715	      0.0000000000	      0.1338683980	      0.1050257236	      0.0981928668	     -0.1066819496	
      0.0062514072	     -0.0255563551	      0.0000000000	      0.1257994637	      0.0986952851	      0.0922742795	     -0.1002516818	
      0.0058683081	     -0.0239902089	      0.0000000000	      0.1180902130	      0.0926470343	      0.0866195212	     -0.0941080519	
      0.0055027385	     -0.0224957255	      0.0000000000	      0.1107337173	      0.0868755357	      0.0812235099	     -0.0882455383	
      0.0051543292	     -0.0210713947	      0.0000000000	      0.1037225435	      0.0813749574	      0.0760807931	     -0.0826582175	
      0.0048226880	     -0.0197156135	      0.0000000000	      0.0970488004	      0.0761391086	      0.0711855828	     -0.0773398008	
      0.0045074024	     -0.0184266954	      0.0000000000	      0.0907041865	      0.0711614763	      0.0665317897	     -0.0722836726	
      0.0042080417	     -0.0172028800	      0.0000000000	      0.0846800365	      0.0664352621	      0.0621130578	     -0.0674829274	
      0.0039241596	     -0.0160423425	      0.0000000000	      0.0789673677	      0.0619534188	      0.0579227983	     -0.0629304067	
      0.0036552961	     -0.0149432028	      0.0000000000	      0.0735569254	      0.0577086858	      0.0539542228	     -0.0586187354	
      0.0034009802	     -0.0139035346	      0.0000000000	      0.0684392276	      0.0536936238	      0.0502003763	     -0.0545403571	
      0.0031607313	     -0.0129213743	      0.0000000000	      0.0636046085	      0.0499006497	      0.0466541689	     -0.0506875688	
      0.0029340623	     -0.0119947294	      0.0000000000	      0.0590432603	      0.0463220688	      0.0433084064	     -0.0470525547	
      0.0027204806	     -0.0111215868	      0.0000000000	      0.0547452739	      0.0429501069	      0.0401558207	     -0.0436274179	
      0.0025194907	     -0.0102999209	      0.0000000000	      0.0507006779	      0.0397769411	      0.0371890976	     -0.0404042123	
      0.0023305960	     -0.0095277009	      0.0000000000	      0.0468994761	      0.0367947289	      0.0344009048	     -0.0373749714	
      0.0021533000	     -0.0088028981	      0.0000000000	      0.0433316824	      0.0339956358	      0.0317839175	     -0.0345317373	
      0.0019871089	     -0.0081234927	      0.0000000000	      0.0399873544	      0.0313718614	      0.0293308430	     -0.0318665868	
