0	0	0	3.82177	9.34326	-4.94108
3.82177	9.34326	-4.94108	14.9351	9.10074	-1.12532
18.7568	18.444	-6.06639	14.1524	11.1353	1.08862
32.9093	29.5793	-4.97778	-2.77241	6.03239	0.577633
30.1368	35.6117	-4.40014	10.578	-3.50879	1.36929
40.7148	32.1029	-3.03085	5.82364	6.93707	-4.72144
46.5385	39.0399	-7.75229	2.51171	9.67625	14.3981
49.0502	48.7162	6.64577	-3.62314	12.9251	11.5991
45.427	61.6413	18.2449	-4.63498	0.340949	10.8777
40.7921	61.9822	29.1226	-3.67281	2.971	4.60122
